ENTITY,DAY,ICU_TODAY,ICU_PREVIOUS,PERCENT_CHANGE,SURGE_STATUS,SURGE_COUNT
Algeria,2021-10-29,0.223,0.312,-28.525641000,NORMAL,16
Algeria,2021-10-30,0.200,0.223,-10.313901300,NORMAL,16
Algeria,2021-10-31,0.245,0.200,22.500000000,NORMAL,16
Algeria,2021-11-01,0.312,0.245,27.346938800,NORMAL,16
Algeria,2021-11-02,0.334,0.312,7.051282100,NORMAL,16
Algeria,2021-11-03,0.356,0.334,6.586826300,NORMAL,16
Algeria,2021-11-04,0.401,0.356,12.640449400,NORMAL,16
Algeria,2021-11-05,0.356,0.401,-11.221945100,NORMAL,16
Algeria,2021-11-06,0.445,0.356,25.000000000,NORMAL,16
Algeria,2021-11-07,0.334,0.445,-24.943820200,NORMAL,16
Algeria,2021-11-08,0.334,0.334,0.000000000,NORMAL,16
Algeria,2021-11-09,0.356,0.334,6.586826300,NORMAL,16
Algeria,2021-11-10,0.423,0.356,18.820224700,NORMAL,16
Algeria,2021-11-11,0.557,0.423,31.678487000,NORMAL,16
Algeria,2021-11-12,0.356,0.557,-36.086175900,NORMAL,16
Algeria,2021-11-13,0.423,0.356,18.820224700,NORMAL,16
Algeria,2021-11-14,0.401,0.423,-5.200945600,NORMAL,16
Algeria,2021-11-15,0.490,0.401,22.194513700,NORMAL,16
Algeria,2021-11-16,0.423,0.490,-13.673469400,NORMAL,16
Algeria,2021-11-17,0.445,0.423,5.200945600,NORMAL,16
Algeria,2021-11-18,0.490,0.445,10.112359600,NORMAL,16
Algeria,2021-11-19,0.490,0.490,0.000000000,NORMAL,16
Algeria,2021-11-20,0.534,0.490,8.979591800,NORMAL,16
Algeria,2021-11-21,0.512,0.534,-4.119850200,NORMAL,16
Algeria,2021-11-22,0.490,0.512,-4.296875000,NORMAL,16
Algeria,2021-11-23,0.468,0.490,-4.489795900,NORMAL,16
Algeria,2021-11-24,0.401,0.468,-14.316239300,NORMAL,16
Algeria,2021-11-25,0.490,0.401,22.194513700,NORMAL,16
Algeria,2021-11-26,0.512,0.490,4.489795900,NORMAL,16
Algeria,2021-11-27,0.468,0.512,-8.593750000,NORMAL,16
Algeria,2021-11-28,0.445,0.468,-4.914529900,NORMAL,16
Algeria,2021-11-29,0.379,0.445,-14.831460700,NORMAL,16
Algeria,2021-11-30,0.312,0.379,-17.678100300,NORMAL,16
Algeria,2021-12-01,0.356,0.312,14.102564100,NORMAL,16
Algeria,2021-12-02,0.334,0.356,-6.179775300,NORMAL,16
Algeria,2021-12-03,0.334,0.334,0.000000000,NORMAL,16
Algeria,2021-12-04,0.334,0.334,0.000000000,NORMAL,16
Algeria,2021-12-05,0.356,0.334,6.586826300,NORMAL,16
Algeria,2021-12-06,0.312,0.356,-12.359550600,NORMAL,16
Algeria,2021-12-07,0.445,0.312,42.628205100,NORMAL,16
Algeria,2021-12-08,0.423,0.445,-4.943820200,NORMAL,16
Algeria,2021-12-09,0.445,0.423,5.200945600,NORMAL,16
Algeria,2021-12-10,0.490,0.445,10.112359600,NORMAL,16
Algeria,2021-12-11,0.534,0.490,8.979591800,NORMAL,16
Algeria,2021-12-12,0.624,0.534,16.853932600,NORMAL,16
Algeria,2021-12-13,0.579,0.624,-7.211538500,NORMAL,16
Algeria,2021-12-14,0.624,0.579,7.772020700,NORMAL,16
Algeria,2021-12-15,0.579,0.624,-7.211538500,NORMAL,16
Algeria,2021-12-16,0.668,0.579,15.371329900,NORMAL,16
Algeria,2021-12-17,0.601,0.668,-10.029940100,NORMAL,16
Algeria,2021-12-18,0.534,0.601,-11.148086500,NORMAL,16
Algeria,2021-12-19,0.468,0.534,-12.359550600,NORMAL,16
Algeria,2021-12-20,0.490,0.468,4.700854700,NORMAL,16
Algeria,2021-12-21,0.468,0.490,-4.489795900,NORMAL,16
Algeria,2021-12-22,0.579,0.468,23.717948700,NORMAL,16
Algeria,2021-12-23,0.668,0.579,15.371329900,NORMAL,16
Algeria,2021-12-24,0.757,0.668,13.323353300,NORMAL,16
Algeria,2021-12-25,0.802,0.757,5.944517800,NORMAL,16
Algeria,2021-12-26,0.846,0.802,5.486284300,NORMAL,16
Algeria,2021-12-27,0.757,0.846,-10.520094600,NORMAL,16
Algeria,2021-12-28,0.601,0.757,-20.607661800,NORMAL,16
Algeria,2021-12-29,0.624,0.601,3.826955100,NORMAL,16
Algeria,2021-12-30,0.601,0.624,-3.685897400,NORMAL,16
Algeria,2021-12-31,0.579,0.601,-3.660565700,NORMAL,16
Algeria,2022-01-01,0.601,0.579,3.799654600,NORMAL,16
Algeria,2022-01-02,0.668,0.601,11.148086500,NORMAL,16
Algeria,2022-01-03,0.757,0.668,13.323353300,NORMAL,16
Algeria,2022-01-04,0.713,0.757,-5.812417400,NORMAL,16
Algeria,2022-01-05,0.735,0.713,3.085554000,NORMAL,16
Algeria,2022-01-06,0.735,0.735,0.000000000,NORMAL,16
Algeria,2022-01-07,0.690,0.735,-6.122449000,NORMAL,16
Algeria,2022-01-08,0.779,0.690,12.898550700,NORMAL,16
Algeria,2022-01-09,0.735,0.779,-5.648267000,NORMAL,16
Algeria,2022-01-10,0.869,0.735,18.231292500,NORMAL,16
Algeria,2022-01-11,0.824,0.869,-5.178365900,NORMAL,16
Algeria,2022-01-12,0.913,0.824,10.800970900,NORMAL,16
Algeria,2022-01-13,0.913,0.913,0.000000000,NORMAL,16
Algeria,2022-01-14,0.779,0.913,-14.676889400,NORMAL,16
Algeria,2022-01-15,0.713,0.779,-8.472400500,NORMAL,16
Algeria,2022-01-16,1.002,0.713,40.532959300,NORMAL,16
Algeria,2022-01-17,0.891,1.002,-11.077844300,NORMAL,16
Algeria,2022-01-18,0.824,0.891,-7.519640900,NORMAL,16
Algeria,2022-01-19,0.869,0.824,5.461165000,NORMAL,16
Algeria,2022-01-20,1.091,0.869,25.546605300,NORMAL,16
Algeria,2022-01-21,1.047,1.091,-4.032997300,NORMAL,16
Algeria,2022-01-22,0.958,1.047,-8.500477600,NORMAL,16
Algeria,2022-01-23,0.869,0.958,-9.290187900,NORMAL,16
Algeria,2022-01-24,0.869,0.869,0.000000000,NORMAL,16
Algeria,2022-01-25,0.980,0.869,12.773302600,NORMAL,16
Algeria,2022-01-26,1.024,0.980,4.489795900,NORMAL,16
Algeria,2022-01-27,0.935,1.024,-8.691406300,NORMAL,16
Algeria,2022-01-28,0.958,0.935,2.459893000,NORMAL,16
Algeria,2022-01-29,0.958,0.958,0.000000000,NORMAL,16
Algeria,2022-01-30,0.891,0.958,-6.993737000,NORMAL,16
Algeria,2022-01-31,0.713,0.891,-19.977553300,NORMAL,16
Algeria,2022-02-01,0.869,0.713,21.879382900,NORMAL,16
Algeria,2022-02-02,0.913,0.869,5.063291100,NORMAL,16
Algeria,2022-02-03,0.891,0.913,-2.409638600,NORMAL,16
Algeria,2022-02-04,0.891,0.891,0.000000000,NORMAL,16
Algeria,2022-02-05,0.757,0.891,-15.039281700,NORMAL,16
Algeria,2022-02-06,0.601,0.757,-20.607661800,NORMAL,16
Algeria,2022-02-07,0.757,0.601,25.956738800,NORMAL,16
Algeria,2022-02-08,0.468,0.757,-38.177014500,NORMAL,16
Algeria,2022-02-09,0.601,0.468,28.418803400,NORMAL,16
Algeria,2022-02-10,0.779,0.601,29.617304500,NORMAL,16
Algeria,2022-02-11,0.624,0.779,-19.897304200,NORMAL,16
Algeria,2022-02-12,0.601,0.624,-3.685897400,NORMAL,16
Algeria,2022-02-13,0.512,0.601,-14.808652200,NORMAL,16
Algeria,2022-02-14,0.601,0.512,17.382812500,NORMAL,16
Algeria,2022-02-15,0.557,0.601,-7.321131400,NORMAL,16
Algeria,2022-02-16,0.557,0.557,0.000000000,NORMAL,16
Algeria,2022-02-17,0.423,0.557,-24.057450600,NORMAL,16
Algeria,2022-02-18,0.512,0.423,21.040189100,NORMAL,16
Algeria,2022-02-19,0.356,0.512,-30.468750000,NORMAL,16
Algeria,2022-02-20,0.401,0.356,12.640449400,NORMAL,16
Algeria,2022-02-21,0.401,0.401,0.000000000,NORMAL,16
Algeria,2022-02-22,0.401,0.401,0.000000000,NORMAL,16
Algeria,2022-02-23,0.401,0.401,0.000000000,NORMAL,16
Algeria,2022-02-24,0.312,0.401,-22.194513700,NORMAL,16
Algeria,2022-02-25,0.401,0.312,28.525641000,NORMAL,16
Algeria,2022-02-26,0.267,0.401,-33.416458900,NORMAL,16
Algeria,2022-02-27,0.312,0.267,16.853932600,NORMAL,16
Algeria,2022-02-28,0.245,0.312,-21.474359000,NORMAL,16
Algeria,2022-03-01,0.290,0.245,18.367346900,NORMAL,16
Algeria,2022-03-02,0.290,0.290,0.000000000,NORMAL,16
Algeria,2022-03-03,0.334,0.290,15.172413800,NORMAL,16
Algeria,2022-03-04,0.245,0.334,-26.646706600,NORMAL,16
Algeria,2022-03-05,0.312,0.245,27.346938800,NORMAL,16
Algeria,2022-03-06,0.290,0.312,-7.051282100,NORMAL,16
Algeria,2022-03-07,0.245,0.290,-15.517241400,NORMAL,16
Algeria,2022-03-08,0.312,0.245,27.346938800,NORMAL,16
Algeria,2022-03-09,0.290,0.312,-7.051282100,NORMAL,16
Algeria,2022-03-10,0.223,0.290,-23.103448300,NORMAL,16
Algeria,2022-03-11,0.245,0.223,9.865470900,NORMAL,16
Algeria,2022-03-12,0.223,0.245,-8.979591800,NORMAL,16
Algeria,2022-03-13,0.178,0.223,-20.179372200,NORMAL,16
Algeria,2022-03-14,0.134,0.178,-24.719101100,NORMAL,16
Algeria,2022-03-15,0.134,0.134,0.000000000,NORMAL,16
Algeria,2022-03-16,0.156,0.134,16.417910400,NORMAL,16
Algeria,2022-03-17,0.178,0.156,14.102564100,NORMAL,16
Algeria,2022-03-18,0.134,0.178,-24.719101100,NORMAL,16
Algeria,2022-03-19,0.111,0.134,-17.164179100,NORMAL,16
Algeria,2022-03-20,0.156,0.111,40.540540500,NORMAL,16
Algeria,2022-03-21,0.156,0.156,0.000000000,NORMAL,16
Algeria,2022-03-22,0.134,0.156,-14.102564100,NORMAL,16
Algeria,2022-03-23,0.156,0.134,16.417910400,NORMAL,16
Algeria,2022-03-24,0.134,0.156,-14.102564100,NORMAL,16
Algeria,2022-03-25,0.111,0.134,-17.164179100,NORMAL,16
Algeria,2022-03-26,0.223,0.111,100.900900900,SURGE,16
Algeria,2022-03-27,0.111,0.223,-50.224215200,NORMAL,16
Algeria,2022-03-28,0.111,0.111,0.000000000,NORMAL,16
Algeria,2022-03-29,0.134,0.111,20.720720700,NORMAL,16
Algeria,2022-03-30,0.111,0.134,-17.164179100,NORMAL,16
Algeria,2022-03-31,0.111,0.111,0.000000000,NORMAL,16
Algeria,2022-04-01,0.134,0.111,20.720720700,NORMAL,16
Algeria,2022-04-02,0.134,0.134,0.000000000,NORMAL,16
Algeria,2022-04-03,0.134,0.134,0.000000000,NORMAL,16
Algeria,2022-04-04,0.134,0.134,0.000000000,NORMAL,16
Algeria,2022-04-05,0.134,0.134,0.000000000,NORMAL,16
Algeria,2022-04-06,0.089,0.134,-33.582089600,NORMAL,16
Algeria,2022-04-07,0.111,0.089,24.719101100,NORMAL,16
Algeria,2022-04-08,0.067,0.111,-39.639639600,NORMAL,16
Algeria,2022-04-09,0.067,0.067,0.000000000,NORMAL,16
Algeria,2022-04-10,0.089,0.067,32.835820900,NORMAL,16
Algeria,2022-04-11,0.067,0.089,-24.719101100,NORMAL,16
Algeria,2022-04-12,0.045,0.067,-32.835820900,NORMAL,16
Algeria,2022-04-13,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-04-14,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-04-15,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-16,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-17,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-18,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-19,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-20,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-21,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-22,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-23,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-24,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-25,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-26,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-27,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-28,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-29,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-04-30,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-01,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-02,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-03,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-04,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-05,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-06,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-07,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-08,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-09,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-10,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-11,0.000,0.022,-100.000000000,NORMAL,16
Algeria,2022-05-12,0.000,0.000,,NORMAL,16
Algeria,2022-05-13,0.000,0.000,,NORMAL,16
Algeria,2022-05-14,0.000,0.000,,NORMAL,16
Algeria,2022-05-15,0.000,0.000,,NORMAL,16
Algeria,2022-05-16,0.000,0.000,,NORMAL,16
Algeria,2022-05-17,0.022,0.000,,NORMAL,16
Algeria,2022-05-18,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-05-19,0.000,0.022,-100.000000000,NORMAL,16
Algeria,2022-05-20,0.000,0.000,,NORMAL,16
Algeria,2022-05-21,0.000,0.000,,NORMAL,16
Algeria,2022-05-22,0.000,0.000,,NORMAL,16
Algeria,2022-05-23,0.022,0.000,,NORMAL,16
Algeria,2022-05-24,0.000,0.022,-100.000000000,NORMAL,16
Algeria,2022-05-25,0.000,0.000,,NORMAL,16
Algeria,2022-05-26,0.000,0.000,,NORMAL,16
Algeria,2022-05-27,0.000,0.000,,NORMAL,16
Algeria,2022-05-28,0.000,0.000,,NORMAL,16
Algeria,2022-05-29,0.000,0.000,,NORMAL,16
Algeria,2022-05-30,0.022,0.000,,NORMAL,16
Algeria,2022-05-31,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-06-01,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-06-02,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-06-03,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-06-04,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-06-05,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-06-06,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-06-07,0.000,0.022,-100.000000000,NORMAL,16
Algeria,2022-06-08,0.000,0.000,,NORMAL,16
Algeria,2022-06-09,0.000,0.000,,NORMAL,16
Algeria,2022-06-10,0.000,0.000,,NORMAL,16
Algeria,2022-06-11,0.000,0.000,,NORMAL,16
Algeria,2022-06-12,0.000,0.000,,NORMAL,16
Algeria,2022-06-13,0.000,0.000,,NORMAL,16
Algeria,2022-06-14,0.000,0.000,,NORMAL,16
Algeria,2022-06-15,0.000,0.000,,NORMAL,16
Algeria,2022-06-16,0.000,0.000,,NORMAL,16
Algeria,2022-06-17,0.000,0.000,,NORMAL,16
Algeria,2022-06-18,0.000,0.000,,NORMAL,16
Algeria,2022-06-19,0.000,0.000,,NORMAL,16
Algeria,2022-06-20,0.000,0.000,,NORMAL,16
Algeria,2022-06-21,0.000,0.000,,NORMAL,16
Algeria,2022-06-22,0.000,0.000,,NORMAL,16
Algeria,2022-06-23,0.000,0.000,,NORMAL,16
Algeria,2022-06-24,0.000,0.000,,NORMAL,16
Algeria,2022-06-25,0.000,0.000,,NORMAL,16
Algeria,2022-06-26,0.000,0.000,,NORMAL,16
Algeria,2022-06-27,0.000,0.000,,NORMAL,16
Algeria,2022-06-28,0.000,0.000,,NORMAL,16
Algeria,2022-06-29,0.000,0.000,,NORMAL,16
Algeria,2022-06-30,0.000,0.000,,NORMAL,16
Algeria,2022-07-01,0.000,0.000,,NORMAL,16
Algeria,2022-07-02,0.000,0.000,,NORMAL,16
Algeria,2022-07-03,0.000,0.000,,NORMAL,16
Algeria,2022-07-04,0.022,0.000,,NORMAL,16
Algeria,2022-07-05,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-07-06,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-07-07,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-07-08,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-07-09,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-07-10,0.045,0.022,104.545454500,SURGE,16
Algeria,2022-07-11,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-07-12,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-07-13,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-07-14,0.045,0.022,104.545454500,SURGE,16
Algeria,2022-07-15,0.067,0.045,48.888888900,NORMAL,16
Algeria,2022-07-16,0.067,0.067,0.000000000,NORMAL,16
Algeria,2022-07-17,0.045,0.067,-32.835820900,NORMAL,16
Algeria,2022-07-18,0.067,0.045,48.888888900,NORMAL,16
Algeria,2022-07-19,0.067,0.067,0.000000000,NORMAL,16
Algeria,2022-07-20,0.067,0.067,0.000000000,NORMAL,16
Algeria,2022-07-21,0.067,0.067,0.000000000,NORMAL,16
Algeria,2022-07-22,0.067,0.067,0.000000000,NORMAL,16
Algeria,2022-07-23,0.067,0.067,0.000000000,NORMAL,16
Algeria,2022-07-24,0.089,0.067,32.835820900,NORMAL,16
Algeria,2022-07-25,0.067,0.089,-24.719101100,NORMAL,16
Algeria,2022-07-26,0.089,0.067,32.835820900,NORMAL,16
Algeria,2022-07-27,0.067,0.089,-24.719101100,NORMAL,16
Algeria,2022-07-28,0.089,0.067,32.835820900,NORMAL,16
Algeria,2022-07-29,0.089,0.089,0.000000000,NORMAL,16
Algeria,2022-07-30,0.089,0.089,0.000000000,NORMAL,16
Algeria,2022-07-31,0.089,0.089,0.000000000,NORMAL,16
Algeria,2022-08-01,0.134,0.089,50.561797800,SURGE,16
Algeria,2022-08-02,0.290,0.134,116.417910400,SURGE,16
Algeria,2022-08-03,0.111,0.290,-61.724137900,NORMAL,16
Algeria,2022-08-04,0.045,0.111,-59.459459500,NORMAL,16
Algeria,2022-08-05,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-08-06,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-08-07,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-08-08,0.000,0.022,-100.000000000,NORMAL,16
Algeria,2022-08-09,0.000,0.000,,NORMAL,16
Algeria,2022-08-10,0.000,0.000,,NORMAL,16
Algeria,2022-08-11,0.022,0.000,,NORMAL,16
Algeria,2022-08-12,0.067,0.022,204.545454500,SURGE,16
Algeria,2022-08-13,0.089,0.067,32.835820900,NORMAL,16
Algeria,2022-08-14,0.067,0.089,-24.719101100,NORMAL,16
Algeria,2022-08-15,0.045,0.067,-32.835820900,NORMAL,16
Algeria,2022-08-16,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-08-17,0.045,0.022,104.545454500,SURGE,16
Algeria,2022-08-18,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-08-19,0.045,0.022,104.545454500,SURGE,16
Algeria,2022-08-20,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-08-21,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-08-22,0.067,0.045,48.888888900,NORMAL,16
Algeria,2022-08-23,0.089,0.067,32.835820900,NORMAL,16
Algeria,2022-08-24,0.089,0.089,0.000000000,NORMAL,16
Algeria,2022-08-25,0.089,0.089,0.000000000,NORMAL,16
Algeria,2022-08-26,0.089,0.089,0.000000000,NORMAL,16
Algeria,2022-08-27,0.089,0.089,0.000000000,NORMAL,16
Algeria,2022-08-28,0.111,0.089,24.719101100,NORMAL,16
Algeria,2022-08-29,0.134,0.111,20.720720700,NORMAL,16
Algeria,2022-08-30,0.156,0.134,16.417910400,NORMAL,16
Algeria,2022-08-31,0.134,0.156,-14.102564100,NORMAL,16
Algeria,2022-09-01,0.045,0.134,-66.417910400,NORMAL,16
Algeria,2022-09-02,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-09-03,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-09-04,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-09-05,0.089,0.045,97.777777800,SURGE,16
Algeria,2022-09-06,0.045,0.089,-49.438202200,NORMAL,16
Algeria,2022-09-07,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-09-08,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-09-09,0.089,0.022,304.545454500,SURGE,16
Algeria,2022-09-10,0.045,0.089,-49.438202200,NORMAL,16
Algeria,2022-09-11,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-09-12,0.045,0.022,104.545454500,SURGE,16
Algeria,2022-09-13,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-09-14,0.067,0.045,48.888888900,NORMAL,16
Algeria,2022-09-15,0.067,0.067,0.000000000,NORMAL,16
Algeria,2022-09-16,0.067,0.067,0.000000000,NORMAL,16
Algeria,2022-09-17,0.045,0.067,-32.835820900,NORMAL,16
Algeria,2022-09-18,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-09-19,0.067,0.045,48.888888900,NORMAL,16
Algeria,2022-09-20,0.022,0.067,-67.164179100,NORMAL,16
Algeria,2022-09-21,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-09-22,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-09-23,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-09-24,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-09-25,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-09-26,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-09-27,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-09-28,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-09-29,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-09-30,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-01,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-02,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-03,0.045,0.022,104.545454500,SURGE,16
Algeria,2022-10-04,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-10-05,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-10-06,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-10-07,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-08,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-09,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-10,0.000,0.022,-100.000000000,NORMAL,16
Algeria,2022-10-11,0.000,0.000,,NORMAL,16
Algeria,2022-10-12,0.000,0.000,,NORMAL,16
Algeria,2022-10-13,0.000,0.000,,NORMAL,16
Algeria,2022-10-14,0.000,0.000,,NORMAL,16
Algeria,2022-10-15,0.000,0.000,,NORMAL,16
Algeria,2022-10-16,0.000,0.000,,NORMAL,16
Algeria,2022-10-17,0.000,0.000,,NORMAL,16
Algeria,2022-10-18,0.000,0.000,,NORMAL,16
Algeria,2022-10-19,0.022,0.000,,NORMAL,16
Algeria,2022-10-20,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-21,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-22,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-23,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-10-24,0.000,0.022,-100.000000000,NORMAL,16
Algeria,2022-10-25,0.000,0.000,,NORMAL,16
Algeria,2022-10-26,0.000,0.000,,NORMAL,16
Algeria,2022-10-27,0.000,0.000,,NORMAL,16
Algeria,2022-10-28,0.000,0.000,,NORMAL,16
Algeria,2022-10-29,0.000,0.000,,NORMAL,16
Algeria,2022-10-30,0.000,0.000,,NORMAL,16
Algeria,2022-10-31,0.000,0.000,,NORMAL,16
Algeria,2022-11-01,0.000,0.000,,NORMAL,16
Algeria,2022-11-02,0.000,0.000,,NORMAL,16
Algeria,2022-11-03,0.000,0.000,,NORMAL,16
Algeria,2022-11-04,0.022,0.000,,NORMAL,16
Algeria,2022-11-05,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-11-06,0.000,0.022,-100.000000000,NORMAL,16
Algeria,2022-11-07,0.000,0.000,,NORMAL,16
Algeria,2022-11-08,0.000,0.000,,NORMAL,16
Algeria,2022-11-09,0.000,0.000,,NORMAL,16
Algeria,2022-11-10,0.000,0.000,,NORMAL,16
Algeria,2022-11-11,0.000,0.000,,NORMAL,16
Algeria,2022-11-12,0.000,0.000,,NORMAL,16
Algeria,2022-11-13,0.000,0.000,,NORMAL,16
Algeria,2022-11-14,0.000,0.000,,NORMAL,16
Algeria,2022-11-15,0.000,0.000,,NORMAL,16
Algeria,2022-11-16,0.000,0.000,,NORMAL,16
Algeria,2022-11-17,0.000,0.000,,NORMAL,16
Algeria,2022-11-18,0.000,0.000,,NORMAL,16
Algeria,2022-11-19,0.000,0.000,,NORMAL,16
Algeria,2022-11-20,0.000,0.000,,NORMAL,16
Algeria,2022-11-21,0.000,0.000,,NORMAL,16
Algeria,2022-11-22,0.000,0.000,,NORMAL,16
Algeria,2022-11-23,0.000,0.000,,NORMAL,16
Algeria,2022-11-24,0.000,0.000,,NORMAL,16
Algeria,2022-11-25,0.000,0.000,,NORMAL,16
Algeria,2022-11-26,0.000,0.000,,NORMAL,16
Algeria,2022-11-27,0.000,0.000,,NORMAL,16
Algeria,2022-11-28,0.000,0.000,,NORMAL,16
Algeria,2022-11-29,0.000,0.000,,NORMAL,16
Algeria,2022-11-30,0.000,0.000,,NORMAL,16
Algeria,2022-12-01,0.000,0.000,,NORMAL,16
Algeria,2022-12-02,0.000,0.000,,NORMAL,16
Algeria,2022-12-03,0.000,0.000,,NORMAL,16
Algeria,2022-12-04,0.000,0.000,,NORMAL,16
Algeria,2022-12-05,0.022,0.000,,NORMAL,16
Algeria,2022-12-06,0.045,0.022,104.545454500,SURGE,16
Algeria,2022-12-07,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-12-08,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-12-09,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-12-10,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-12-11,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-12-12,0.022,0.022,0.000000000,NORMAL,16
Algeria,2022-12-13,0.045,0.022,104.545454500,SURGE,16
Algeria,2022-12-14,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-12-15,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-12-16,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-12-17,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-12-18,0.067,0.045,48.888888900,NORMAL,16
Algeria,2022-12-19,0.045,0.067,-32.835820900,NORMAL,16
Algeria,2022-12-21,0.045,0.045,0.000000000,NORMAL,16
Algeria,2022-12-22,0.022,0.045,-51.111111100,NORMAL,16
Algeria,2022-12-23,0.022,0.022,0.000000000,NORMAL,16
Sweden,2020-03-28,0.284,,,NORMAL,11
